YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,SCHEDULED_TIME,DISTANCE,ARRIVAL_DELAY,DIVERTED,CANCELLED,AIRLINE_NAME,ORIGIN_AIRPORT_NAME,ORIGIN_CITY,ORIGIN_STATE,DEST_AIRPORT_NAME,DEST_CITY,DEST_STATE,FLIGHT_DATE,SCHED_DEP_HOUR,IS_DELAYED,IS_WEEKEND,SEASON,ROUTE
2015,2,18,3,AA,4441,JFK,ORD,1354,14.1,220.0,1548.0,18.2,0,0,American Airlines Inc.,John F. Kennedy International Airport,New York,NY,Chicago O'Hare International Airport,Chicago,IL,2015-02-18,13,0,0,Invierno,JFK-ORD
2015,12,6,7,AA,831,ATL,CLT,1223,23.3,336.0,2314.0,32.5,0,0,American Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Charlotte Douglas International Airport,Charlotte,NC,2015-12-06,12,1,1,Invierno,ATL-CLT
2015,5,23,6,UA,5780,IAH,DEN,448,24.3,323.0,2020.0,27.6,0,0,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,Denver International Airport,Denver,CO,2015-05-23,4,1,1,Primavera,IAH-DEN
2015,2,8,7,HA,6829,ORD,LAX,1750,5.4,309.0,2036.0,7.3,0,0,Hawaiian Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,Los Angeles International Airport,Los Angeles,CA,2015-02-08,17,0,1,Invierno,ORD-LAX
2015,6,13,6,DL,371,ORD,DEN,715,-4.5,130.0,781.0,-2.9,0,0,Delta Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,Denver International Airport,Denver,CO,2015-06-13,7,0,1,Verano,ORD-DEN
2015,7,8,3,DL,3244,ORD,JFK,1230,9.3,249.0,1753.0,17.5,0,0,Delta Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,John F. Kennedy International Airport,New York,NY,2015-07-08,12,0,0,Verano,ORD-JFK
2015,12,4,5,AA,848,BOS,CLT,2247,49.1,63.0,422.0,45.6,0,0,American Airlines Inc.,Logan International Airport,Boston,MA,Charlotte Douglas International Airport,Charlotte,NC,2015-12-04,22,1,0,Invierno,BOS-CLT
2015,11,18,3,WN,4163,ORD,MIA,225,5.8,252.0,1829.0,6.5,0,0,Southwest Airlines Co.,Chicago O'Hare International Airport,Chicago,IL,Miami International Airport,Miami,FL,2015-11-18,2,0,0,Otono,ORD-MIA
2015,5,3,7,UA,2146,IAH,LAS,312,24.2,297.0,2268.0,21.7,0,0,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,McCarran International Airport,Las Vegas,NV,2015-05-03,3,1,1,Primavera,IAH-LAS
2015,1,13,2,UA,2561,LAX,PHX,636,-18.8,43.0,219.0,-18.0,0,0,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-01-13,6,0,0,Invierno,LAX-PHX
2015,12,30,3,AS,5322,DEN,ORD,1708,-0.7,54.0,326.0,1.2,0,0,Alaska Airlines Inc.,Denver International Airport,Denver,CO,Chicago O'Hare International Airport,Chicago,IL,2015-12-30,17,0,0,Invierno,DEN-ORD
2015,1,29,4,AA,1226,MCO,LAS,1840,32.4,182.0,1171.0,37.1,0,0,American Airlines Inc.,Orlando International Airport,Orlando,FL,McCarran International Airport,Las Vegas,NV,2015-01-29,18,1,0,Invierno,MCO-LAS
2015,9,24,4,B6,1738,LAS,SFO,1850,18.0,38.0,151.0,19.6,0,0,JetBlue Airways,McCarran International Airport,Las Vegas,NV,San Francisco International Airport,San Francisco,CA,2015-09-24,18,1,0,Otono,LAS-SFO
2015,9,30,3,DL,5594,CLT,IAH,752,-8.1,353.0,2512.0,0.9,0,0,Delta Air Lines Inc.,Charlotte Douglas International Airport,Charlotte,NC,George Bush Intercontinental Airport,Houston,TX,2015-09-30,7,0,0,Otono,CLT-IAH
2015,5,18,1,OO,189,PHX,LAS,421,14.6,281.0,1743.0,17.4,0,0,Skywest Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,McCarran International Airport,Las Vegas,NV,2015-05-18,4,0,0,Primavera,PHX-LAS
2015,11,3,2,DL,3867,PHX,BOS,208,1.6,182.0,1090.0,2.3,0,0,Delta Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Logan International Airport,Boston,MA,2015-11-03,2,0,0,Otono,PHX-BOS
2015,2,11,3,UA,3335,IAH,JFK,29,-0.4,101.0,600.0,-9.4,0,0,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,John F. Kennedy International Airport,New York,NY,2015-02-11,0,0,0,Invierno,IAH-JFK
2015,4,18,6,AA,5852,CLT,BOS,553,26.3,146.0,911.0,33.7,0,0,American Airlines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Logan International Airport,Boston,MA,2015-04-18,5,1,1,Primavera,CLT-BOS
2015,11,11,3,NK,3092,SFO,MCO,2321,35.5,151.0,848.0,24.7,0,0,Spirit Air Lines,San Francisco International Airport,San Francisco,CA,Orlando International Airport,Orlando,FL,2015-11-11,23,1,0,Otono,SFO-MCO
2015,5,1,5,UA,318,JFK,DEN,558,-11.5,206.0,1325.0,-18.6,0,0,United Air Lines Inc.,John F. Kennedy International Airport,New York,NY,Denver International Airport,Denver,CO,2015-05-01,5,0,0,Primavera,JFK-DEN
2015,1,10,6,UA,6247,LAX,SFO,1039,12.5,273.0,2041.0,8.8,0,0,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,San Francisco International Airport,San Francisco,CA,2015-01-10,10,0,1,Invierno,LAX-SFO
2015,9,19,6,UA,2745,CLT,DEN,416,12.7,207.0,1423.0,3.6,0,0,United Air Lines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Denver International Airport,Denver,CO,2015-09-19,4,0,1,Otono,CLT-DEN
2015,12,14,1,UA,6053,JFK,DEN,2247,32.1,94.0,565.0,35.6,0,0,United Air Lines Inc.,John F. Kennedy International Airport,New York,NY,Denver International Airport,Denver,CO,2015-12-14,22,1,0,Invierno,JFK-DEN
2015,10,20,2,UA,3737,JFK,ATL,1628,39.8,304.0,2136.0,41.8,0,0,United Air Lines Inc.,John F. Kennedy International Airport,New York,NY,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-10-20,16,1,0,Otono,JFK-ATL
2015,10,4,7,NK,2962,BOS,JFK,2054,32.9,115.0,538.0,35.6,0,0,Spirit Air Lines,Logan International Airport,Boston,MA,John F. Kennedy International Airport,New York,NY,2015-10-04,20,1,1,Otono,BOS-JFK
2015,8,8,6,AS,6722,SFO,ORD,1313,-0.4,266.0,1993.0,-2.7,0,0,Alaska Airlines Inc.,San Francisco International Airport,San Francisco,CA,Chicago O'Hare International Airport,Chicago,IL,2015-08-08,13,0,1,Verano,SFO-ORD
2015,5,29,5,WN,565,SFO,ATL,1140,-15.5,218.0,1380.0,-15.0,0,0,Southwest Airlines Co.,San Francisco International Airport,San Francisco,CA,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-05-29,11,0,0,Primavera,SFO-ATL
2015,1,8,4,AS,5048,PHX,ORD,2141,38.7,404.0,2547.0,40.6,0,0,Alaska Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Chicago O'Hare International Airport,Chicago,IL,2015-01-08,21,1,0,Invierno,PHX-ORD
2015,5,13,3,OO,5665,JFK,MIA,814,-1.5,113.0,652.0,-11.4,0,0,Skywest Airlines Inc.,John F. Kennedy International Airport,New York,NY,Miami International Airport,Miami,FL,2015-05-13,8,0,0,Primavera,JFK-MIA
2015,8,16,7,UA,5720,MCO,LAX,709,-4.6,124.0,863.0,-6.0,0,0,United Air Lines Inc.,Orlando International Airport,Orlando,FL,Los Angeles International Airport,Los Angeles,CA,2015-08-16,7,0,1,Verano,MCO-LAX
2015,11,7,6,UA,634,ORD,MCO,753,11.5,187.0,1239.0,10.8,0,0,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,Orlando International Airport,Orlando,FL,2015-11-07,7,0,1,Otono,ORD-MCO
2015,12,24,4,DL,3294,PHX,SEA,1051,2.5,258.0,1770.0,-0.3,0,0,Delta Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Seattle-Tacoma International Airport,Seattle,WA,2015-12-24,10,0,0,Invierno,PHX-SEA
2015,6,3,3,AS,1220,JFK,SFO,300,4.3,126.0,633.0,9.4,0,0,Alaska Airlines Inc.,John F. Kennedy International Airport,New York,NY,San Francisco International Airport,San Francisco,CA,2015-06-03,3,0,0,Verano,JFK-SFO
2015,3,16,1,UA,1044,ATL,LAX,1225,17.5,202.0,1319.0,19.5,0,0,United Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Los Angeles International Airport,Los Angeles,CA,2015-03-16,12,1,0,Primavera,ATL-LAX
2015,12,11,5,AA,6768,CLT,SEA,5,35.9,257.0,1762.0,36.6,0,0,American Airlines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Seattle-Tacoma International Airport,Seattle,WA,2015-12-11,0,1,0,Invierno,CLT-SEA
2015,2,26,4,B6,1916,LAS,LAX,951,2.7,258.0,1886.0,4.5,0,0,JetBlue Airways,McCarran International Airport,Las Vegas,NV,Los Angeles International Airport,Los Angeles,CA,2015-02-26,9,0,0,Invierno,LAS-LAX
2015,9,30,3,OO,6578,PHX,DFW,436,-13.9,99.0,663.0,-14.6,0,0,Skywest Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-09-30,4,0,0,Otono,PHX-DFW
2015,2,19,4,UA,691,BOS,ATL,1946,20.0,249.0,1491.0,24.5,0,0,United Air Lines Inc.,Logan International Airport,Boston,MA,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-02-19,19,1,0,Invierno,BOS-ATL
2015,9,2,3,AS,4095,IAH,ORD,1459,6.5,193.0,1143.0,10.0,0,0,Alaska Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,Chicago O'Hare International Airport,Chicago,IL,2015-09-02,14,0,0,Otono,IAH-ORD
2015,5,30,6,AA,6830,DEN,SFO,318,6.4,122.0,650.0,-1.7,0,0,American Airlines Inc.,Denver International Airport,Denver,CO,San Francisco International Airport,San Francisco,CA,2015-05-30,3,0,1,Primavera,DEN-SFO
2015,8,29,6,NK,2796,SFO,IAH,847,-6.6,271.0,1771.0,-1.5,0,0,Spirit Air Lines,San Francisco International Airport,San Francisco,CA,George Bush Intercontinental Airport,Houston,TX,2015-08-29,8,0,1,Verano,SFO-IAH
2015,12,29,2,UA,2791,PHX,MCO,2003,19.4,246.0,1774.0,14.6,0,0,United Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Orlando International Airport,Orlando,FL,2015-12-29,20,1,0,Invierno,PHX-MCO
2015,4,8,3,AS,3769,ATL,MCO,2050,30.7,300.0,2245.0,40.7,0,0,Alaska Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Orlando International Airport,Orlando,FL,2015-04-08,20,1,0,Primavera,ATL-MCO
2015,9,29,2,UA,2900,SFO,JFK,400,-2.3,115.0,574.0,-2.4,0,0,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,John F. Kennedy International Airport,New York,NY,2015-09-29,4,0,0,Otono,SFO-JFK
2015,2,18,3,AA,2779,IAH,SFO,1130,14.8,87.0,371.0,18.6,0,0,American Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,San Francisco International Airport,San Francisco,CA,2015-02-18,11,0,0,Invierno,IAH-SFO
2015,11,30,1,UA,3331,ORD,MCO,2123,10.8,323.0,1994.0,13.0,0,0,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,Orlando International Airport,Orlando,FL,2015-11-30,21,0,0,Otono,ORD-MCO
2015,3,15,7,OO,3616,IAH,MIA,527,-2.4,126.0,750.0,-5.9,0,0,Skywest Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,Miami International Airport,Miami,FL,2015-03-15,5,0,1,Primavera,IAH-MIA
2015,10,4,7,DL,6140,MCO,SEA,230,-18.4,325.0,2293.0,-23.0,0,0,Delta Air Lines Inc.,Orlando International Airport,Orlando,FL,Seattle-Tacoma International Airport,Seattle,WA,2015-10-04,2,0,1,Otono,MCO-SEA
2015,6,24,3,UA,5271,LAX,JFK,2331,8.0,113.0,592.0,9.6,0,0,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,John F. Kennedy International Airport,New York,NY,2015-06-24,23,0,0,Verano,LAX-JFK
2015,12,1,2,UA,413,JFK,ORD,914,1.3,113.0,572.0,4.1,0,0,United Air Lines Inc.,John F. Kennedy International Airport,New York,NY,Chicago O'Hare International Airport,Chicago,IL,2015-12-01,9,0,0,Invierno,JFK-ORD
2015,1,25,7,AS,233,JFK,SEA,1204,-4.4,98.0,621.0,-6.2,0,0,Alaska Airlines Inc.,John F. Kennedy International Airport,New York,NY,Seattle-Tacoma International Airport,Seattle,WA,2015-01-25,12,0,1,Invierno,JFK-SEA
2015,7,18,6,DL,2461,SEA,LAS,507,-6.4,254.0,1797.0,-1.5,0,0,Delta Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,McCarran International Airport,Las Vegas,NV,2015-07-18,5,0,1,Verano,SEA-LAS
2015,4,4,6,AA,6315,MCO,ATL,29,42.0,204.0,1358.0,46.4,0,0,American Airlines Inc.,Orlando International Airport,Orlando,FL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-04-04,0,1,1,Primavera,MCO-ATL
2015,5,15,5,UA,5287,ATL,SEA,514,-0.8,85.0,525.0,-6.5,0,0,United Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Seattle-Tacoma International Airport,Seattle,WA,2015-05-15,5,0,0,Primavera,ATL-SEA
2015,3,13,5,NK,1477,PHX,JFK,1146,-2.1,257.0,1798.0,-10.7,0,0,Spirit Air Lines,Phoenix Sky Harbor International Airport,Phoenix,AZ,John F. Kennedy International Airport,New York,NY,2015-03-13,11,0,0,Primavera,PHX-JFK
2015,7,4,6,UA,3098,MCO,DFW,44,35.4,180.0,1304.0,37.1,0,0,United Air Lines Inc.,Orlando International Airport,Orlando,FL,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-07-04,0,1,1,Verano,MCO-DFW
2015,8,9,7,AS,6327,PHX,JFK,1310,13.6,302.0,2244.0,11.2,0,0,Alaska Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,John F. Kennedy International Airport,New York,NY,2015-08-09,13,0,1,Verano,PHX-JFK
2015,2,26,4,AA,4651,ORD,CLT,353,-3.5,245.0,1596.0,2.5,0,0,American Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,Charlotte Douglas International Airport,Charlotte,NC,2015-02-26,3,0,0,Invierno,ORD-CLT
2015,8,24,1,AA,182,ORD,BOS,1838,34.0,152.0,989.0,36.6,0,0,American Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,Logan International Airport,Boston,MA,2015-08-24,18,1,0,Verano,ORD-BOS
2015,4,9,4,OO,6188,ATL,DEN,2212,11.0,117.0,792.0,10.7,0,0,Skywest Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Denver International Airport,Denver,CO,2015-04-09,22,0,0,Primavera,ATL-DEN
2015,10,14,3,UA,3432,LAS,DFW,2151,2.3,184.0,1421.0,1.8,0,0,United Air Lines Inc.,McCarran International Airport,Las Vegas,NV,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-10-14,21,0,0,Otono,LAS-DFW
2015,6,12,5,F9,623,SEA,ORD,937,15.6,261.0,1920.0,20.7,0,0,Frontier Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,Chicago O'Hare International Airport,Chicago,IL,2015-06-12,9,1,0,Verano,SEA-ORD
2015,1,22,4,UA,13,JFK,LAX,2009,17.9,366.0,2557.0,22.2,0,0,United Air Lines Inc.,John F. Kennedy International Airport,New York,NY,Los Angeles International Airport,Los Angeles,CA,2015-01-22,20,1,0,Invierno,JFK-LAX
2015,1,11,7,DL,2506,LAX,MIA,346,-9.3,205.0,1244.0,-9.4,0,0,Delta Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,Miami International Airport,Miami,FL,2015-01-11,3,0,1,Invierno,LAX-MIA
2015,1,7,3,HA,4300,MIA,SEA,13,-2.6,91.0,536.0,1.0,0,0,Hawaiian Airlines Inc.,Miami International Airport,Miami,FL,Seattle-Tacoma International Airport,Seattle,WA,2015-01-07,0,0,0,Invierno,MIA-SEA
2015,6,23,2,AS,2464,ATL,MCO,1722,15.8,220.0,1747.0,13.7,0,0,Alaska Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Orlando International Airport,Orlando,FL,2015-06-23,17,1,0,Verano,ATL-MCO
2015,8,12,3,AA,6681,DEN,JFK,1334,20.6,229.0,1523.0,21.8,0,0,American Airlines Inc.,Denver International Airport,Denver,CO,John F. Kennedy International Airport,New York,NY,2015-08-12,13,1,0,Verano,DEN-JFK
2015,8,31,1,UA,332,SEA,LAX,1554,20.8,306.0,2115.0,18.2,0,0,United Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,Los Angeles International Airport,Los Angeles,CA,2015-08-31,15,1,0,Verano,SEA-LAX
2015,4,13,1,AS,3931,BOS,MIA,237,-4.0,86.0,406.0,-6.9,0,0,Alaska Airlines Inc.,Logan International Airport,Boston,MA,Miami International Airport,Miami,FL,2015-04-13,2,0,0,Primavera,BOS-MIA
2015,9,1,2,F9,5402,ORD,DFW,2241,6.8,365.0,2435.0,5.4,0,0,Frontier Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-09-01,22,0,0,Otono,ORD-DFW
2015,12,7,1,UA,483,LAX,SEA,1745,14.2,349.0,2456.0,12.0,0,0,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,Seattle-Tacoma International Airport,Seattle,WA,2015-12-07,17,0,0,Invierno,LAX-SEA
2015,9,22,2,OO,5649,DEN,LAX,1534,33.0,54.0,209.0,35.4,0,0,Skywest Airlines Inc.,Denver International Airport,Denver,CO,Los Angeles International Airport,Los Angeles,CA,2015-09-22,15,1,0,Otono,DEN-LAX
2015,10,15,4,DL,5025,MCO,LAX,527,-18.3,260.0,1757.0,-11.4,0,0,Delta Air Lines Inc.,Orlando International Airport,Orlando,FL,Los Angeles International Airport,Los Angeles,CA,2015-10-15,5,0,0,Otono,MCO-LAX
2015,6,30,2,WN,1594,IAH,MIA,2058,13.7,144.0,816.0,10.9,0,0,Southwest Airlines Co.,George Bush Intercontinental Airport,Houston,TX,Miami International Airport,Miami,FL,2015-06-30,20,0,0,Verano,IAH-MIA
2015,9,10,4,UA,1080,PHX,DFW,44,7.5,328.0,2306.0,15.2,0,0,United Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-09-10,0,0,0,Otono,PHX-DFW
2015,6,16,2,WN,1447,ATL,SEA,2328,20.8,300.0,2086.0,21.9,0,0,Southwest Airlines Co.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Seattle-Tacoma International Airport,Seattle,WA,2015-06-16,23,1,0,Verano,ATL-SEA
2015,8,2,7,UA,1885,PHX,ATL,3,37.1,258.0,1812.0,33.4,0,0,United Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-08-02,0,1,1,Verano,PHX-ATL
2015,12,3,4,HA,5734,BOS,LAS,1118,27.2,85.0,602.0,27.9,0,0,Hawaiian Airlines Inc.,Logan International Airport,Boston,MA,McCarran International Airport,Las Vegas,NV,2015-12-03,11,1,0,Invierno,BOS-LAS
2015,4,19,7,B6,1600,SEA,SFO,305,-8.0,344.0,2111.0,-1.7,0,0,JetBlue Airways,Seattle-Tacoma International Airport,Seattle,WA,San Francisco International Airport,San Francisco,CA,2015-04-19,3,0,1,Primavera,SEA-SFO
2015,2,28,6,UA,569,SEA,JFK,1104,2.7,265.0,1844.0,5.7,0,0,United Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,John F. Kennedy International Airport,New York,NY,2015-02-28,11,0,1,Invierno,SEA-JFK
2015,12,21,1,AA,3262,MCO,PHX,602,23.6,256.0,1645.0,23.1,0,0,American Airlines Inc.,Orlando International Airport,Orlando,FL,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-12-21,6,1,0,Invierno,MCO-PHX
2015,8,20,4,AS,620,CLT,JFK,719,4.9,86.0,402.0,-8.0,0,0,Alaska Airlines Inc.,Charlotte Douglas International Airport,Charlotte,NC,John F. Kennedy International Airport,New York,NY,2015-08-20,7,0,0,Verano,CLT-JFK
2015,9,30,3,B6,3992,JFK,ATL,2223,12.4,200.0,1393.0,8.7,0,0,JetBlue Airways,John F. Kennedy International Airport,New York,NY,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-09-30,22,0,0,Otono,JFK-ATL
2015,1,1,4,NK,3740,IAH,LAS,2231,23.4,199.0,1079.0,27.5,0,0,Spirit Air Lines,George Bush Intercontinental Airport,Houston,TX,McCarran International Airport,Las Vegas,NV,2015-01-01,22,1,0,Invierno,IAH-LAS
2015,2,10,2,NK,3168,IAH,ORD,616,26.8,257.0,1859.0,24.9,0,0,Spirit Air Lines,George Bush Intercontinental Airport,Houston,TX,Chicago O'Hare International Airport,Chicago,IL,2015-02-10,6,1,0,Invierno,IAH-ORD
2015,1,6,2,OO,509,MCO,BOS,809,10.1,147.0,1048.0,5.2,0,0,Skywest Airlines Inc.,Orlando International Airport,Orlando,FL,Logan International Airport,Boston,MA,2015-01-06,8,0,0,Invierno,MCO-BOS
2015,5,9,6,WN,6698,DEN,BOS,1207,-16.1,234.0,1608.0,-13.1,0,0,Southwest Airlines Co.,Denver International Airport,Denver,CO,Logan International Airport,Boston,MA,2015-05-09,12,0,1,Primavera,DEN-BOS
2015,5,19,2,DL,6694,BOS,SEA,1803,15.2,199.0,1345.0,14.7,0,0,Delta Air Lines Inc.,Logan International Airport,Boston,MA,Seattle-Tacoma International Airport,Seattle,WA,2015-05-19,18,1,0,Primavera,BOS-SEA
2015,11,22,7,HA,3587,LAS,ATL,717,12.5,200.0,1397.0,16.8,0,0,Hawaiian Airlines Inc.,McCarran International Airport,Las Vegas,NV,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-11-22,7,0,1,Otono,LAS-ATL
2015,2,15,7,HA,3735,LAS,LAX,1640,16.0,186.0,1155.0,9.0,0,0,Hawaiian Airlines Inc.,McCarran International Airport,Las Vegas,NV,Los Angeles International Airport,Los Angeles,CA,2015-02-15,16,1,1,Invierno,LAS-LAX
2015,9,1,2,NK,1198,CLT,LAX,2053,33.4,282.0,2116.0,37.0,0,0,Spirit Air Lines,Charlotte Douglas International Airport,Charlotte,NC,Los Angeles International Airport,Los Angeles,CA,2015-09-01,20,1,0,Otono,CLT-LAX
2015,2,17,2,B6,4473,ORD,DEN,1829,5.4,262.0,1722.0,3.7,0,0,JetBlue Airways,Chicago O'Hare International Airport,Chicago,IL,Denver International Airport,Denver,CO,2015-02-17,18,0,0,Invierno,ORD-DEN
2015,11,24,2,UA,1584,MCO,PHX,740,-19.5,139.0,800.0,-25.8,0,0,United Air Lines Inc.,Orlando International Airport,Orlando,FL,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-11-24,7,0,0,Otono,MCO-PHX
2015,9,22,2,UA,3288,LAS,DFW,33,-4.5,162.0,1059.0,-9.5,0,0,United Air Lines Inc.,McCarran International Airport,Las Vegas,NV,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-09-22,0,0,0,Otono,LAS-DFW
2015,7,30,4,AS,1895,SEA,LAS,2125,68.1,106.0,590.0,59.0,0,0,Alaska Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,McCarran International Airport,Las Vegas,NV,2015-07-30,21,1,0,Verano,SEA-LAS
2015,11,2,1,DL,2261,SEA,JFK,951,-1.6,287.0,1821.0,-6.6,0,0,Delta Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,John F. Kennedy International Airport,New York,NY,2015-11-02,9,0,0,Otono,SEA-JFK
2015,3,31,2,HA,2852,CLT,DEN,254,19.9,89.0,386.0,23.2,0,0,Hawaiian Airlines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Denver International Airport,Denver,CO,2015-03-31,2,1,0,Primavera,CLT-DEN
2015,5,28,4,AS,5350,DEN,MCO,32,20.5,66.0,301.0,28.3,0,0,Alaska Airlines Inc.,Denver International Airport,Denver,CO,Orlando International Airport,Orlando,FL,2015-05-28,0,1,0,Primavera,DEN-MCO
2015,3,19,4,UA,2925,JFK,PHX,232,-18.0,38.0,165.0,-14.6,0,0,United Air Lines Inc.,John F. Kennedy International Airport,New York,NY,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-03-19,2,0,0,Primavera,JFK-PHX
2015,9,13,7,DL,347,ATL,DEN,120,-1.4,396.0,2462.0,-14.0,0,0,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Denver International Airport,Denver,CO,2015-09-13,1,0,1,Otono,ATL-DEN
2015,8,16,7,UA,3814,SEA,IAH,243,-2.2,101.0,540.0,-3.2,0,0,United Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,George Bush Intercontinental Airport,Houston,TX,2015-08-16,2,0,1,Verano,SEA-IAH
2015,2,21,6,WN,5941,MIA,PHX,47,-21.2,96.0,558.0,-24.9,0,0,Southwest Airlines Co.,Miami International Airport,Miami,FL,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-02-21,0,0,1,Invierno,MIA-PHX
2015,8,22,6,NK,191,SEA,IAH,1629,31.2,314.0,2324.0,28.3,0,0,Spirit Air Lines,Seattle-Tacoma International Airport,Seattle,WA,George Bush Intercontinental Airport,Houston,TX,2015-08-22,16,1,1,Verano,SEA-IAH
2015,1,29,4,AS,837,MIA,LAX,2130,30.7,144.0,863.0,33.1,0,0,Alaska Airlines Inc.,Miami International Airport,Miami,FL,Los Angeles International Airport,Los Angeles,CA,2015-01-29,21,1,0,Invierno,MIA-LAX
2015,3,5,4,AA,1413,ATL,BOS,1102,23.1,167.0,962.0,17.0,0,0,American Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Logan International Airport,Boston,MA,2015-03-05,11,1,0,Primavera,ATL-BOS
2015,9,11,5,DL,3839,MIA,BOS,2253,18.8,363.0,2635.0,16.1,0,0,Delta Air Lines Inc.,Miami International Airport,Miami,FL,Logan International Airport,Boston,MA,2015-09-11,22,1,0,Otono,MIA-BOS
2015,10,15,4,UA,4310,MCO,ORD,1657,13.7,320.0,1899.0,3.8,0,0,United Air Lines Inc.,Orlando International Airport,Orlando,FL,Chicago O'Hare International Airport,Chicago,IL,2015-10-15,16,0,0,Otono,MCO-ORD
2015,8,26,3,UA,4397,SFO,BOS,2004,23.5,219.0,1538.0,27.4,0,0,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,Logan International Airport,Boston,MA,2015-08-26,20,1,0,Verano,SFO-BOS
